"State","PlotNo","oatAcc","peaAcc.x","IsCheck","Site","Block","pair","oatName","peaName","plot_size_sq_ft_planted.x","oat_g_plot.x","pea_grams_per_plot.x","loc_pea","peaAcc.y","location","planted_plot_size_sqft","pea_grams_per_plot.y","oat_g_plot.y","plot_size_sq_ft_planted.y","grams/sqft"
"IL",171,26,"4",0,4,4,86,"A11","Icicle Winter Peas",90,56.25,"89.948571428571398","IL_4",4,"IL",90,89.9485714285714,56.25,90,0.625
"IL",172,26,"na",0,4,4,86,"A11","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",173,11,"na",0,4,4,87,"IL17-1253","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",174,11,"9",0,4,4,87,"IL17-1253","NDP140510Y",90,56.25,"110.19374999999999","IL_9",9,"IL",90,110.19375,56.25,90,0.625
"IL",175,43,"1",0,4,4,88,"SD190850","AUSTRIAN FIELD PEAS",90,56.25,"62.774999999999999","IL_1",1,"IL",90,62.775,56.25,90,0.625
"IL",176,43,"na",0,4,4,88,"SD190850","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",177,44,"na",0,4,4,89,"SD190992","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",178,44,"2",0,4,4,89,"SD190992","delta field pea",90,56.25,"114.851612903226","IL_2",2,"IL",90,114.851612903226,56.25,90,0.625
"IL",179,27,"na",0,4,4,90,"A25","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",180,27,"7",0,4,4,90,"A25","NDP150412G",90,56.25,"112.433684210526","IL_7",7,"IL",90,112.433684210526,56.25,90,0.625
"IL",181,34,"na",0,4,4,91,"ND170307","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",182,34,"9",0,4,4,91,"ND170307","NDP140510Y",90,56.25,"110.19374999999999","IL_9",9,"IL",90,110.19375,56.25,90,0.625
"IL",183,36,"10",0,4,4,92,"OT2130","ND Dawn",90,56.25,"146.03225806451599","IL_10",10,"IL",90,146.032258064516,56.25,90,0.625
"IL",184,36,"na",0,4,4,92,"OT2130","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",185,40,"10",0,4,4,93,"SD181237","ND Dawn",90,56.25,"146.03225806451599","IL_10",10,"IL",90,146.032258064516,56.25,90,0.625
"IL",186,40,"na",0,4,4,93,"SD181237","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",187,32,"na",0,4,4,94,"MN18038X_008","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",188,32,"7",0,4,4,94,"MN18038X_008","NDP150412G",90,56.25,"112.433684210526","IL_7",7,"IL",90,112.433684210526,56.25,90,0.625
"IL",189,23,"na",0,4,4,95,"SPURS","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",190,23,"1",0,4,4,95,"SPURS","AUSTRIAN FIELD PEAS",90,56.25,"62.774999999999999","IL_1",1,"IL",90,62.775,56.25,90,0.625
"IL",191,46,"8",0,4,4,96,"WI_X10642-3","NDP150231Y",90,56.25,"111.618556701031","IL_8",8,"IL",90,111.618556701031,56.25,90,0.625
"IL",192,46,"na",0,4,4,96,"WI_X10642-3","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",193,9,"12",0,4,4,97,"HAYDEN","Maxum",90,56.25,"114.38181818181801","IL_12",12,"IL",90,114.381818181818,56.25,90,0.625
"IL",194,9,"na",0,4,4,97,"HAYDEN","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",195,30,"na",0,4,4,98,"IL17-1704","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",196,30,"3",0,4,4,98,"IL17-1704","DS Admiral",90,56.25,"134.821978021978","IL_3",3,"IL",90,134.821978021978,56.25,90,0.625
"IL",197,41,"4",1,4,4,99,"SD181245","Icicle Winter Peas",90,56.25,"89.948571428571398","IL_4",4,"IL",90,89.9485714285714,56.25,90,0.625
"IL",198,41,"na",1,4,4,99,"SD181245","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"IL",199,35,"3",0,4,4,100,"ND170376","DS Admiral",90,56.25,"134.821978021978","IL_3",3,"IL",90,134.821978021978,56.25,90,0.625
"IL",200,35,"na",0,4,4,100,"ND170376","na",90,56.25,"NA","IL_na",NA,NA,NA,NA,56.25,90,0.625
"MN",1,42,"10",0,6,1,1,"SD181377","ND Dawn",60,40.5,"97.354838709677395","MN_10",10,"MN",60,97.3548387096774,40.5,60,0.675
"MN",2,42,"na",0,6,1,1,"SD181377","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",3,22,"na",0,6,1,2,"SADDLE","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",4,22,"6",0,6,1,2,"SADDLE","Frostmaster Peas",60,40.5,"90.040449438202202","MN_6",6,"MN",60,90.0404494382022,40.5,60,0.675
"MN",5,44,"na",0,6,1,3,"SD190992","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",6,44,"4",0,6,1,3,"SD190992","Icicle Winter Peas",60,40.5,"59.965714285714299","MN_4",4,"MN",60,59.9657142857143,40.5,60,0.675
"MN",7,9,"na",0,6,1,4,"HAYDEN","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",8,9,"1",0,6,1,4,"HAYDEN","AUSTRIAN FIELD PEAS",60,40.5,"41.85","MN_1",1,"MN",60,41.85,40.5,60,0.675
"MN",9,18,"na",0,6,1,5,"OGLE","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",10,18,"7",0,6,1,5,"OGLE","NDP150412G",60,40.5,"74.955789473684206","MN_7",7,"MN",60,74.9557894736842,40.5,60,0.675
"MN",11,16,"na",0,6,1,6,"NATTY","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",12,16,"2",0,6,1,6,"NATTY","delta field pea",60,40.5,"76.567741935483895","MN_2",2,"MN",60,76.5677419354839,40.5,60,0.675
"MN",13,40,"na",0,6,1,7,"SD181237","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",14,40,"8",0,6,1,7,"SD181237","NDP150231Y",60,40.5,"74.412371134020603","MN_8",8,"MN",60,74.4123711340206,40.5,60,0.675
"MN",15,31,"na",0,6,1,8,"MN18015X_004","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",16,31,"3",0,6,1,8,"MN18015X_004","DS Admiral",60,40.5,"89.881318681318703","MN_3",3,"MN",60,89.8813186813187,40.5,60,0.675
"MN",17,41,"4",1,6,1,9,"SD181245","Icicle Winter Peas",60,40.5,"59.965714285714299","MN_4",4,"MN",60,59.9657142857143,40.5,60,0.675
"MN",18,41,"na",1,6,1,9,"SD181245","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",19,27,"na",0,6,1,10,"A25","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",20,27,"1",0,6,1,10,"A25","AUSTRIAN FIELD PEAS",60,40.5,"41.85","MN_1",1,"MN",60,41.85,40.5,60,0.675
"MN",21,8,"na",0,6,1,11,"GOLIATH","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",22,8,"1",0,6,1,11,"GOLIATH","AUSTRIAN FIELD PEAS",60,40.5,"41.85","MN_1",1,"MN",60,41.85,40.5,60,0.675
"MN",23,7,"na",0,6,1,12,"EXCEL","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",24,7,"6",0,6,1,12,"EXCEL","Frostmaster Peas",60,40.5,"90.040449438202202","MN_6",6,"MN",60,90.0404494382022,40.5,60,0.675
"MN",25,35,"na",0,6,1,13,"ND170376","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",26,35,"2",0,6,1,13,"ND170376","delta field pea",60,40.5,"76.567741935483895","MN_2",2,"MN",60,76.5677419354839,40.5,60,0.675
"MN",27,29,"na",0,6,1,14,"IL15-5752","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",28,29,"5",0,6,1,14,"IL15-5752","Organic 4010",60,40.5,"55.553684210526299","MN_5",5,"MN",60,55.5536842105263,40.5,60,0.675
"MN",29,46,"9",0,6,1,15,"WI_X10642-3","NDP140510Y",60,40.5,"73.462500000000006","MN_9",9,"MN",60,73.4625,40.5,60,0.675
"MN",30,46,"na",0,6,1,15,"WI_X10642-3","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",31,28,"na",0,6,1,16,"GOPHER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",32,28,"8",0,6,1,16,"GOPHER","NDP150231Y",60,40.5,"74.412371134020603","MN_8",8,"MN",60,74.4123711340206,40.5,60,0.675
"MN",33,33,"na",0,6,1,17,"ND161488","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",34,33,"11",0,6,1,17,"ND161488","ND Victory",60,40.5,"77.090909090909093","MN_11",11,"MN",60,77.0909090909091,40.5,60,0.675
"MN",35,37,"11",0,6,1,18,"OT3120","ND Victory",60,40.5,"77.090909090909093","MN_11",11,"MN",60,77.0909090909091,40.5,60,0.675
"MN",36,37,"na",0,6,1,18,"OT3120","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",37,13,"na",0,6,1,19,"IL17-7334","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",38,13,"9",0,6,1,19,"IL17-7334","NDP140510Y",60,40.5,"73.462500000000006","MN_9",9,"MN",60,73.4625,40.5,60,0.675
"MN",39,24,"na",0,6,1,20,"WARRIOR","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",40,24,"12",0,6,1,20,"WARRIOR","Maxum",60,40.5,"76.254545454545493","MN_12",12,"MN",60,76.2545454545455,40.5,60,0.675
"MN",41,23,"na",0,6,1,21,"SPURS","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",42,23,"7",0,6,1,21,"SPURS","NDP150412G",60,40.5,"74.955789473684206","MN_7",7,"MN",60,74.9557894736842,40.5,60,0.675
"MN",43,48,"na",0,6,1,22,"WI_X10710-7","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",44,48,"7",0,6,1,22,"WI_X10710-7","NDP150412G",60,40.5,"74.955789473684206","MN_7",7,"MN",60,74.9557894736842,40.5,60,0.675
"MN",45,26,"na",0,6,1,23,"A11","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",46,26,"11",0,6,1,23,"A11","ND Victory",60,40.5,"77.090909090909093","MN_11",11,"MN",60,77.0909090909091,40.5,60,0.675
"MN",47,5,"na",0,6,1,24,"DEON","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",48,5,"4",0,6,1,24,"DEON","Icicle Winter Peas",60,40.5,"59.965714285714299","MN_4",4,"MN",60,59.9657142857143,40.5,60,0.675
"MN",49,32,"3",0,6,1,25,"MN18038X_008","DS Admiral",60,40.5,"89.881318681318703","MN_3",3,"MN",60,89.8813186813187,40.5,60,0.675
"MN",50,32,"na",0,6,1,25,"MN18038X_008","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",51,39,"9",0,6,2,26,"SD180580","NDP140510Y",60,40.5,"73.462500000000006","MN_9",9,"MN",60,73.4625,40.5,60,0.675
"MN",52,39,"na",0,6,2,26,"SD180580","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",53,32,"2",0,6,2,27,"MN18038X_008","delta field pea",60,40.5,"76.567741935483895","MN_2",2,"MN",60,76.5677419354839,40.5,60,0.675
"MN",54,32,"na",0,6,2,27,"MN18038X_008","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",55,33,"3",0,6,2,28,"ND161488","DS Admiral",60,40.5,"89.881318681318703","MN_3",3,"MN",60,89.8813186813187,40.5,60,0.675
"MN",56,33,"na",0,6,2,28,"ND161488","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",57,30,"8",0,6,2,29,"IL17-1704","NDP150231Y",60,40.5,"74.412371134020603","MN_8",8,"MN",60,74.4123711340206,40.5,60,0.675
"MN",58,30,"na",0,6,2,29,"IL17-1704","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",59,17,"na",0,6,2,30,"NEWBURG","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",60,17,"2",0,6,2,30,"NEWBURG","delta field pea",60,40.5,"76.567741935483895","MN_2",2,"MN",60,76.5677419354839,40.5,60,0.675
"MN",61,6,"5",0,6,2,31,"ESKER","Organic 4010",60,40.5,"55.553684210526299","MN_5",5,"MN",60,55.5536842105263,40.5,60,0.675
"MN",62,6,"na",0,6,2,31,"ESKER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",63,10,"na",0,6,2,32,"HORSEPOWER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",64,10,"12",0,6,2,32,"HORSEPOWER","Maxum",60,40.5,"76.254545454545493","MN_12",12,"MN",60,76.2545454545455,40.5,60,0.675
"MN",65,28,"na",0,6,2,33,"GOPHER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",66,28,"4",0,6,2,33,"GOPHER","Icicle Winter Peas",60,40.5,"59.965714285714299","MN_4",4,"MN",60,59.9657142857143,40.5,60,0.675
"MN",67,2,"12",0,6,2,34,"BUCKSKIN","Maxum",60,40.5,"76.254545454545493","MN_12",12,"MN",60,76.2545454545455,40.5,60,0.675
"MN",68,2,"na",0,6,2,34,"BUCKSKIN","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",69,38,"na",0,6,2,35,"SD170935","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",70,38,"3",0,6,2,35,"SD170935","DS Admiral",60,40.5,"89.881318681318703","MN_3",3,"MN",60,89.8813186813187,40.5,60,0.675
"MN",71,40,"6",0,6,2,36,"SD181237","Frostmaster Peas",60,40.5,"90.040449438202202","MN_6",6,"MN",60,90.0404494382022,40.5,60,0.675
"MN",72,40,"na",0,6,2,36,"SD181237","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",73,11,"na",0,6,2,37,"IL17-1253","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",74,11,"6",0,6,2,37,"IL17-1253","Frostmaster Peas",60,40.5,"90.040449438202202","MN_6",6,"MN",60,90.0404494382022,40.5,60,0.675
"MN",75,12,"9",0,6,2,38,"IL17-5238","NDP140510Y",60,40.5,"73.462500000000006","MN_9",9,"MN",60,73.4625,40.5,60,0.675
"MN",76,12,"na",0,6,2,38,"IL17-5238","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",77,14,"5",0,6,2,39,"IL17-7339","Organic 4010",60,40.5,"55.553684210526299","MN_5",5,"MN",60,55.5536842105263,40.5,60,0.675
"MN",78,14,"na",0,6,2,39,"IL17-7339","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",79,48,"4",0,6,2,40,"WI_X10710-7","Icicle Winter Peas",60,40.5,"59.965714285714299","MN_4",4,"MN",60,59.9657142857143,40.5,60,0.675
"MN",80,48,"na",0,6,2,40,"WI_X10710-7","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",81,26,"na",0,6,2,41,"A11","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",82,26,"8",0,6,2,41,"A11","NDP150231Y",60,40.5,"74.412371134020603","MN_8",8,"MN",60,74.4123711340206,40.5,60,0.675
"MN",83,45,"10",0,6,2,42,"SD191467","ND Dawn",60,40.5,"97.354838709677395","MN_10",10,"MN",60,97.3548387096774,40.5,60,0.675
"MN",84,45,"na",0,6,2,42,"SD191467","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",85,27,"na",0,6,2,43,"A25","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",86,27,"11",0,6,2,43,"A25","ND Victory",60,40.5,"77.090909090909093","MN_11",11,"MN",60,77.0909090909091,40.5,60,0.675
"MN",87,9,"na",0,6,2,44,"HAYDEN","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",88,9,"1",0,6,2,44,"HAYDEN","AUSTRIAN FIELD PEAS",60,40.5,"41.85","MN_1",1,"MN",60,41.85,40.5,60,0.675
"MN",89,20,"na",0,6,2,45,"RUSHMORE","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",90,20,"7",0,6,2,45,"RUSHMORE","NDP150412G",60,40.5,"74.955789473684206","MN_7",7,"MN",60,74.9557894736842,40.5,60,0.675
"MN",91,15,"na",0,6,2,46,"LEGGETT","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",92,15,"8",0,6,2,46,"LEGGETT","NDP150231Y",60,40.5,"74.412371134020603","MN_8",8,"MN",60,74.4123711340206,40.5,60,0.675
"MN",93,4,"11",0,6,2,47,"CORRAL","ND Victory",60,40.5,"77.090909090909093","MN_11",11,"MN",60,77.0909090909091,40.5,60,0.675
"MN",94,4,"na",0,6,2,47,"CORRAL","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",95,32,"na",1,6,2,48,"MN18038X_008","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",96,32,"5",1,6,2,48,"MN18038X_008","Organic 4010",60,40.5,"55.553684210526299","MN_5",5,"MN",60,55.5536842105263,40.5,60,0.675
"MN",97,21,"na",0,6,2,49,"SABER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",98,21,"1",0,6,2,49,"SABER","AUSTRIAN FIELD PEAS",60,40.5,"41.85","MN_1",1,"MN",60,41.85,40.5,60,0.675
"MN",99,1,"5",0,6,2,50,"BAKER","Organic 4010",60,40.5,"55.553684210526299","MN_5",5,"MN",60,55.5536842105263,40.5,60,0.675
"MN",100,1,"na",0,6,2,50,"BAKER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",101,17,"9",0,6,3,51,"NEWBURG","NDP140510Y",60,40.5,"73.462500000000006","MN_9",9,"MN",60,73.4625,40.5,60,0.675
"MN",102,17,"na",0,6,3,51,"NEWBURG","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",103,15,"2",0,6,3,52,"LEGGETT","delta field pea",60,40.5,"76.567741935483895","MN_2",2,"MN",60,76.5677419354839,40.5,60,0.675
"MN",104,15,"na",0,6,3,52,"LEGGETT","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",105,37,"7",0,6,3,53,"OT3120","NDP150412G",60,40.5,"74.955789473684206","MN_7",7,"MN",60,74.9557894736842,40.5,60,0.675
"MN",106,37,"na",0,6,3,53,"OT3120","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",107,12,"5",0,6,3,54,"IL17-5238","Organic 4010",60,40.5,"55.553684210526299","MN_5",5,"MN",60,55.5536842105263,40.5,60,0.675
"MN",108,12,"na",0,6,3,54,"IL17-5238","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",109,29,"11",0,6,3,55,"IL15-5752","ND Victory",60,40.5,"77.090909090909093","MN_11",11,"MN",60,77.0909090909091,40.5,60,0.675
"MN",110,29,"na",0,6,3,55,"IL15-5752","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",111,36,"11",0,6,3,56,"OT2130","ND Victory",60,40.5,"77.090909090909093","MN_11",11,"MN",60,77.0909090909091,40.5,60,0.675
"MN",112,36,"na",0,6,3,56,"OT2130","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",113,39,"4",0,6,3,57,"SD180580","Icicle Winter Peas",60,40.5,"59.965714285714299","MN_4",4,"MN",60,59.9657142857143,40.5,60,0.675
"MN",114,39,"na",0,6,3,57,"SD180580","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",115,43,"7",0,6,3,58,"SD190850","NDP150412G",60,40.5,"74.955789473684206","MN_7",7,"MN",60,74.9557894736842,40.5,60,0.675
"MN",116,43,"na",0,6,3,58,"SD190850","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",117,18,"na",1,6,3,59,"OGLE","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",118,18,"11",1,6,3,59,"OGLE","ND Victory",60,40.5,"77.090909090909093","MN_11",11,"MN",60,77.0909090909091,40.5,60,0.675
"MN",119,41,"na",0,6,3,60,"SD181245","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",120,41,"1",0,6,3,60,"SD181245","AUSTRIAN FIELD PEAS",60,40.5,"41.85","MN_1",1,"MN",60,41.85,40.5,60,0.675
"MN",121,19,"na",0,6,3,61,"REINS","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",122,19,"10",0,6,3,61,"REINS","ND Dawn",60,40.5,"97.354838709677395","MN_10",10,"MN",60,97.3548387096774,40.5,60,0.675
"MN",123,30,"na",0,6,3,62,"IL17-1704","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",124,30,"3",0,6,3,62,"IL17-1704","DS Admiral",60,40.5,"89.881318681318703","MN_3",3,"MN",60,89.8813186813187,40.5,60,0.675
"MN",125,45,"na",0,6,3,63,"SD191467","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",126,45,"4",0,6,3,63,"SD191467","Icicle Winter Peas",60,40.5,"59.965714285714299","MN_4",4,"MN",60,59.9657142857143,40.5,60,0.675
"MN",127,42,"9",0,6,3,64,"SD181377","NDP140510Y",60,40.5,"73.462500000000006","MN_9",9,"MN",60,73.4625,40.5,60,0.675
"MN",128,42,"na",0,6,3,64,"SD181377","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",129,47,"na",0,6,3,65,"WI_X10680-3","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",130,47,"10",0,6,3,65,"WI_X10680-3","ND Dawn",60,40.5,"97.354838709677395","MN_10",10,"MN",60,97.3548387096774,40.5,60,0.675
"MN",131,1,"na",0,6,3,66,"BAKER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",132,1,"10",0,6,3,66,"BAKER","ND Dawn",60,40.5,"97.354838709677395","MN_10",10,"MN",60,97.3548387096774,40.5,60,0.675
"MN",133,8,"8",0,6,3,67,"GOLIATH","NDP150231Y",60,40.5,"74.412371134020603","MN_8",8,"MN",60,74.4123711340206,40.5,60,0.675
"MN",134,8,"na",0,6,3,67,"GOLIATH","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",135,31,"10",0,6,3,68,"MN18015X_004","ND Dawn",60,40.5,"97.354838709677395","MN_10",10,"MN",60,97.3548387096774,40.5,60,0.675
"MN",136,31,"na",0,6,3,68,"MN18015X_004","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",137,23,"2",0,6,3,69,"SPURS","delta field pea",60,40.5,"76.567741935483895","MN_2",2,"MN",60,76.5677419354839,40.5,60,0.675
"MN",138,23,"na",0,6,3,69,"SPURS","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",139,25,"na",0,6,3,70,"A10","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",140,25,"3",0,6,3,70,"A10","DS Admiral",60,40.5,"89.881318681318703","MN_3",3,"MN",60,89.8813186813187,40.5,60,0.675
"MN",141,4,"na",0,6,3,71,"CORRAL","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",142,4,"6",0,6,3,71,"CORRAL","Frostmaster Peas",60,40.5,"90.040449438202202","MN_6",6,"MN",60,90.0404494382022,40.5,60,0.675
"MN",143,34,"na",0,6,3,72,"ND170307","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",144,34,"8",0,6,3,72,"ND170307","NDP150231Y",60,40.5,"74.412371134020603","MN_8",8,"MN",60,74.4123711340206,40.5,60,0.675
"MN",145,3,"12",0,6,3,73,"COLT","Maxum",60,40.5,"76.254545454545493","MN_12",12,"MN",60,76.2545454545455,40.5,60,0.675
"MN",146,3,"na",0,6,3,73,"COLT","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",147,24,"5",0,6,3,74,"WARRIOR","Organic 4010",60,40.5,"55.553684210526299","MN_5",5,"MN",60,55.5536842105263,40.5,60,0.675
"MN",148,24,"na",0,6,3,74,"WARRIOR","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",149,18,"12",0,6,3,75,"OGLE","Maxum",60,40.5,"76.254545454545493","MN_12",12,"MN",60,76.2545454545455,40.5,60,0.675
"MN",150,18,"na",0,6,3,75,"OGLE","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",151,3,"4",0,6,4,76,"COLT","Icicle Winter Peas",60,40.5,"59.965714285714299","MN_4",4,"MN",60,59.9657142857143,40.5,60,0.675
"MN",152,3,"na",0,6,4,76,"COLT","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",153,46,"na",0,6,4,77,"WI_X10642-3","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",154,46,"1",0,6,4,77,"WI_X10642-3","AUSTRIAN FIELD PEAS",60,40.5,"41.85","MN_1",1,"MN",60,41.85,40.5,60,0.675
"MN",155,36,"3",0,6,4,78,"OT2130","DS Admiral",60,40.5,"89.881318681318703","MN_3",3,"MN",60,89.8813186813187,40.5,60,0.675
"MN",156,36,"na",0,6,4,78,"OT2130","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",157,21,"9",0,6,4,79,"SABER","NDP140510Y",60,40.5,"73.462500000000006","MN_9",9,"MN",60,73.4625,40.5,60,0.675
"MN",158,21,"na",0,6,4,79,"SABER","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",159,11,"na",1,6,4,80,"IL17-1253","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",160,11,"3",1,6,4,80,"IL17-1253","DS Admiral",60,40.5,"89.881318681318703","MN_3",3,"MN",60,89.8813186813187,40.5,60,0.675
"MN",161,25,"na",0,6,4,81,"A10","na",60,40.5,"NA","MN_na",NA,NA,NA,NA,40.5,60,0.675
"MN",162,25,"4",0,6,4,81,"A10","Icicle Winter Peas",60,40.5,"59.965714285714299","MN_4",4,"MN",60,59.9657142857143,40.5,60,0.675
